455824.872,5425860.7
455824.707,5425861.81
455824.542,5425862.92
455639.817,5426161.15
455640.546,5426160.76
455641.274,5426160.36
455642.003,5426159.97
455642.731,5426159.57
455643.46,5426159.18
455644.188,5426158.78
455644.917,5426158.39
455645.645,5426157.99
455646.374,5426157.59
455647.102,5426157.2
455647.831,5426156.8
455648.559,5426156.41
455649.288,5426156.01
455650.016,5426155.62
455650.745,5426155.22
455651.473,5426154.83
455652.202,5426154.43
455652.93,5426154.03
455653.659,5426153.64
455654.387,5426153.24
455655.116,5426152.85
455655.844,5426152.45
455656.573,5426152.06
455657.301,5426151.66
455658.03,5426151.27
455658.758,5426150.87
455659.487,5426150.48
455660.215,5426150.08
455660.944,5426149.68
455661.672,5426149.29
455662.401,5426148.89
455663.129,5426148.5
455663.858,5426148.1
455664.586,5426147.71
455665.315,5426147.31
455666.043,5426146.92
455666.772,5426146.52
455667.5,5426146.12
455668.229,5426145.73
455668.957,5426145.33
455669.686,5426144.94
455670.414,5426144.54
455671.143,5426144.15
455671.871,5426143.75
455672.6,5426143.36
455673.328,5426142.96
455674.057,5426142.57
455674.785,5426142.17
455675.514,5426141.77
455676.242,5426141.38
455676.971,5426140.98
455677.699,5426140.59
455678.428,5426140.19
455679.157,5426139.8
455679.885,5426139.4
455680.614,5426139.01
455681.342,5426138.61
455682.071,5426138.21
455682.799,5426137.82
455683.528,5426137.42
455684.256,5426137.03
455684.985,5426136.63
455685.713,5426136.24
455686.442,5426135.84
455687.17,5426135.45
455687.899,5426135.05
455688.627,5426134.65
455689.356,5426134.26
455690.084,5426133.86
455690.813,5426133.47
455691.541,5426133.07
455692.27,5426132.68
455692.998,5426132.28
455693.727,5426131.89
455694.455,5426131.49
455695.184,5426131.1
455695.912,5426130.7
455696.641,5426130.3
455697.369,5426129.91
455698.098,5426129.51
455698.826,5426129.12
455699.555,5426128.72
455700.283,5426128.33
455701.012,5426127.93
455701.74,5426127.54
455702.469,5426127.14
455703.197,5426126.74
455703.926,5426126.35
455704.654,5426125.95
455705.383,5426125.56
455706.111,5426125.16
455706.84,5426124.77
455707.568,5426124.37
455708.297,5426123.98
455709.025,5426123.58
455709.754,5426123.19
455710.482,5426122.79
455711.211,5426122.39
455711.939,5426122
455712.668,5426121.6
455713.397,5426121.25
455714.126,5426120.91
455714.855,5426120.57
455715.584,5426120.23
455716.313,5426119.88
455717.042,5426119.54
455717.77,5426119.2
455718.499,5426118.86
455719.228,5426118.52
455719.957,5426118.19
455720.687,5426117.98
455721.417,5426117.76
455722.147,5426117.54
455722.877,5426117.33
455723.607,5426117.11
455724.338,5426116.96
455725.068,5426116.82
455725.799,5426116.67
455726.529,5426116.57
455727.261,5426116.57
455727.993,5426116.58
455728.725,5426116.63
455729.457,5426116.74
455730.19,5426116.85
455730.923,5426116.96
455731.655,5426117.06
455732.388,5426117.17
455733.12,5426117.28
455733.853,5426117.39
455734.585,5426117.5
455735.318,5426117.61
455736.05,5426117.72
455736.783,5426117.83
455737.515,5426117.94
455738.248,5426118.05
455738.98,5426118.16
455739.713,5426118.27
455740.446,5426118.38
455741.178,5426118.48
455741.911,5426118.59
455742.643,5426118.7
455743.376,5426118.81
455744.108,5426118.92
455744.841,5426119.03
455745.573,5426119.14
455746.306,5426119.25
455747.038,5426119.36
455747.771,5426119.47
455748.503,5426119.58
455749.236,5426119.69
455749.968,5426119.79
455750.701,5426119.9
455751.434,5426120.01
455752.166,5426120.12
455752.899,5426120.23
455753.631,5426120.34
455754.364,5426120.45
455755.096,5426120.56
455755.829,5426120.67
455756.561,5426120.78
455757.294,5426120.89
455758.026,5426121
455758.759,5426121.1
455759.491,5426121.21
455760.224,5426121.32
455760.956,5426121.43
455761.689,5426121.54
455762.422,5426121.65
455763.154,5426121.76
455763.887,5426121.87
455764.619,5426121.98
455765.352,5426122.09
455766.084,5426122.2
455766.817,5426122.31
455767.549,5426122.42
455768.282,5426122.52
455769.014,5426122.63
455769.747,5426122.74
455770.479,5426122.85
455771.212,5426122.96
455771.945,5426123.07
455772.677,5426123.18
455773.41,5426123.29
455774.142,5426123.4
455774.875,5426123.51
455775.607,5426123.62
455776.34,5426123.73
455777.072,5426123.83
455777.805,5426123.94
455778.537,5426124.05
455779.27,5426124.16
455780.002,5426124.27
455780.735,5426124.38
455781.467,5426124.49
455782.2,5426124.6
455782.933,5426124.71
455522.941,5426266.15
455523.663,5426264.92
455524.385,5426263.7
455525.107,5426262.48
455525.828,5426261.25
455526.55,5426260.03
455527.272,5426258.81
455527.994,5426257.59
455528.716,5426256.36
455529.438,5426255.14
455530.16,5426253.92
455530.882,5426252.7
455531.603,5426251.47
455532.325,5426250.25
455533.047,5426249.03
455533.769,5426247.81
455534.491,5426246.58
455535.213,5426245.36
455535.935,5426244.14
455536.656,5426242.91
455537.378,5426241.69
455538.1,5426240.47
455538.822,5426239.25
455539.544,5426238.02
455540.266,5426236.8
455540.988,5426235.58
455541.709,5426234.36
455542.431,5426233.13
455543.153,5426231.91
455543.875,5426230.69
455544.597,5426229.47
455545.319,5426228.24
455546.041,5426227.02
455546.763,5426225.8
455547.484,5426224.57
455548.206,5426223.35
455548.928,5426222.13
455549.65,5426220.91
455550.372,5426219.68
455551.094,5426218.46
455551.816,5426217.24
455552.537,5426216.02
455553.259,5426214.79
455553.981,5426213.57
455554.703,5426212.35
455555.425,5426211.13
455556.147,5426209.9
455556.869,5426208.68
455557.591,5426207.46
455558.312,5426206.24
455559.034,5426205.01
455559.756,5426203.79
455560.481,5426202.9
455561.209,5426202.5
455561.938,5426202.1
455562.666,5426201.7
455563.395,5426201.3
455564.123,5426200.89
455564.851,5426200.49
455565.58,5426200.1
455566.309,5426199.72
455567.037,5426199.34
455567.766,5426198.96
455568.494,5426198.57
455569.223,5426198.19
455569.952,5426197.81
455570.68,5426197.43
455571.409,5426197.04
455572.137,5426196.66
455572.866,5426196.28
455573.595,5426195.9
455574.323,5426195.51
455575.052,5426195.13
455575.78,5426194.75
455576.509,5426194.37
455577.238,5426193.99
455577.966,5426193.6
455578.695,5426193.22
455579.423,5426192.84
455580.152,5426192.46
455580.881,5426192.07
455581.609,5426191.69
455582.338,5426191.31
455583.066,5426190.93
455583.795,5426190.55
455584.524,5426190.16
455585.252,5426189.78
455585.981,5426189.4
455586.709,5426189.02
455587.438,5426188.63
455588.167,5426188.25
455588.895,5426187.87
455589.624,5426187.49
455590.352,5426187.11
455591.081,5426186.72
455591.81,5426186.34
455592.538,5426185.96
455593.267,5426185.58
455593.995,5426185.19
455594.724,5426184.81
455595.453,5426184.43
455596.181,5426184.05
455596.91,5426183.66
455597.638,5426183.28
455598.367,5426182.9
455599.096,5426182.52
455599.824,5426182.14
455600.553,5426181.75
455601.281,5426181.37
455602.01,5426180.99
455602.739,5426180.61
455603.467,5426180.22
455604.196,5426179.84
455604.924,5426179.46
455605.653,5426179.08
455606.382,5426178.7
455607.11,5426178.31
455607.839,5426177.93
455608.567,5426177.55
455609.296,5426177.17
455610.025,5426176.78
455610.753,5426176.4
455611.482,5426176.02
455612.21,5426175.64
455612.939,5426175.26
455613.668,5426174.87
455614.396,5426174.49
455615.125,5426174.11
455615.853,5426173.73
455616.582,5426173.34
455617.311,5426172.96
455618.039,5426172.58
455618.768,5426172.2
455619.496,5426171.82
455620.225,5426171.43
455620.954,5426171.05
455621.682,5426170.67
455622.411,5426170.29
455623.139,5426169.9
455623.868,5426169.52
455624.597,5426169.14
455625.325,5426168.76
455626.054,5426168.37
455626.782,5426167.99
455627.511,5426167.61
455628.24,5426167.23
455628.968,5426166.85
455629.697,5426166.46
455630.426,5426166.08
455631.154,5426165.7
455631.883,5426165.32
455632.611,5426164.93
455633.34,5426164.55
455634.069,5426164.17
455634.797,5426163.79
455635.526,5426163.41
455636.254,5426163.02
455636.983,5426162.64
455637.712,5426162.26
455638.44,5426161.88
455639.169,5426161.49
455488.736,5425741.92
455489.848,5425743.03
455490.959,5425744.13
455492.071,5425745.23
455493.182,5425746.34
455494.294,5425747.44
455495.406,5425748.54
455496.517,5425749.64
455497.629,5425750.75
455498.74,5425751.85
455499.852,5425752.95
455500.963,5425754.06
455502.075,5425755.16
455503.186,5425756.26
455504.298,5425757.36
455505.41,5425758.47
455506.521,5425759.57
455507.633,5425760.67
455508.744,5425761.77
455509.856,5425762.88
455510.967,5425763.98
455512.079,5425765.08
455513.19,5425766.19
455514.29,5425767.29
455515.351,5425768.39
455516.412,5425769.5
455517.473,5425770.6
455518.533,5425771.7
455519.594,5425772.8
455520.655,5425773.91
455521.716,5425775.01
455522.777,5425776.11
455523.838,5425777.22
455524.899,5425778.32
455525.96,5425779.42
455527.013,5425780.53
455527.985,5425781.63
455528.957,5425782.74
455529.929,5425783.84
455530.901,5425784.94
455531.873,5425786.05
455532.845,5425787.15
455533.74,5425788.26
455534.616,5425789.36
455535.492,5425790.47
455536.368,5425791.57
455537.244,5425792.67
455538.12,5425793.78
455538.905,5425794.88
455539.59,5425795.99
455540.275,5425797.1
455540.961,5425798.2
455541.646,5425799.31
455542.331,5425800.42
455543.017,5425801.52
455543.702,5425802.63
455544.387,5425803.73
455545.054,5425804.84
455545.649,5425805.95
455546.244,5425807.05
455546.839,5425808.16
455547.434,5425809.27
455548.029,5425810.38
455548.625,5425811.48
455549.22,5425812.59
455549.815,5425813.7
455550.41,5425814.8
455551.005,5425815.91
455551.6,5425817.02
455552.196,5425818.12
455552.791,5425819.23
455553.386,5425820.34
455553.981,5425821.45
455554.576,5425822.55
455555.171,5425823.66
455555.766,5425824.77
455556.362,5425825.87
455556.957,5425826.98
455557.552,5425828.09
455558.147,5425829.19
455558.742,5425830.3
455559.337,5425831.41
455559.933,5425832.51
455560.528,5425833.62
455561.123,5425834.73
455561.718,5425835.84
455562.313,5425836.94
455562.908,5425838.05
455563.503,5425839.16
455564.099,5425840.26
455564.694,5425841.37
455565.289,5425842.48
455565.884,5425843.58
455566.479,5425844.69
455567.074,5425845.8
455567.658,5425846.91
455568.234,5425848.01
455568.809,5425849.12
455569.385,5425850.23
455569.96,5425851.33
455570.536,5425852.44
455571.111,5425853.55
455571.687,5425854.65
455572.262,5425855.76
455572.838,5425856.87
455573.413,5425857.98
455573.988,5425859.08
455574.564,5425860.19
455575.139,5425861.3
455575.715,5425862.4
455576.29,5425863.51
455576.866,5425864.62
455577.441,5425865.73
455578.017,5425866.83
455578.592,5425867.94
455579.168,5425869.05
455579.743,5425870.15
455580.331,5425871.26
455580.92,5425872.37
455581.508,5425873.48
455582.097,5425874.58
455582.685,5425875.69
455583.274,5425876.8
455583.862,5425877.9
455584.451,5425879.01
455585.039,5425880.12
455585.628,5425881.22
455586.216,5425882.33
455586.805,5425883.44
455587.394,5425884.55
455587.982,5425885.65
455588.571,5425886.76
455589.159,5425887.87
455589.748,5425888.97
455590.336,5425890.08
455590.925,5425891.19
455591.513,5425892.29
455592.102,5425893.4
455592.69,5425894.51
455593.279,5425895.62
455593.868,5425896.72
455594.456,5425897.83
455595.045,5425898.94
455595.633,5425900.04
455596.222,5425901.15
455596.81,5425902.26
455597.399,5425903.36
455597.987,5425904.47
455598.576,5425905.58
455599.164,5425906.69
455599.753,5425907.79
455600.341,5425908.9
455600.93,5425910.01
455601.519,5425911.11
455602.107,5425912.22
455602.696,5425913.33
455603.284,5425914.43
455603.873,5425915.54
455604.461,5425916.65
455605.05,5425917.76
455605.638,5425918.86
455606.227,5425919.97
455606.815,5425921.08
455607.404,5425922.18
455607.993,5425923.29
455608.581,5425924.4
455609.17,5425925.5
455609.758,5425926.61
455610.347,5425927.72
455610.935,5425928.83
455611.524,5425929.93
455612.112,5425931.04
455612.701,5425932.15
455613.289,5425933.25
455613.878,5425934.36
455614.466,5425935.47
455615.055,5425936.57
455615.643,5425937.68
455616.232,5425938.79
455616.821,5425939.9
455617.409,5425941
455617.998,5425942.11
455618.586,5425943.22
455619.175,5425944.32
455619.763,5425945.43
455620.352,5425946.54
455620.94,5425947.64
455621.529,5425948.75
455622.117,5425949.86
455622.706,5425950.97
455623.294,5425952.07
455623.883,5425953.18
455624.471,5425954.29
455625.06,5425955.39
455625.649,5425956.5
455626.237,5425957.61
455626.826,5425958.72
455627.414,5425959.82
455628.003,5425960.93
455628.591,5425962.04
455629.18,5425963.14
455629.768,5425964.25
455630.357,5425965.36
455630.945,5425966.46
455631.534,5425967.57
455632.122,5425968.68
455632.711,5425969.79
455633.299,5425970.89
455633.888,5425972
455634.476,5425973.11
455635.065,5425974.21
455635.654,5425975.32
455636.242,5425976.43
455636.831,5425977.53
455637.419,5425978.64
455638.008,5425979.75
455638.596,5425980.86
455639.185,5425981.96
455639.773,5425983.07
455640.362,5425984.18
455640.95,5425985.28
455641.539,5425986.39
455642.127,5425987.5
455642.716,5425988.6
455643.305,5425989.71
455643.893,5425990.82
455644.482,5425991.93
455645.071,5425993.03
455645.66,5425994.14
455646.248,5425995.25
455646.837,5425996.35
455647.426,5425997.46
455648.015,5425998.57
455648.604,5425999.67
455649.192,5426000.78
455649.781,5426001.89
455650.37,5426003
455650.959,5426004.1
455651.547,5426005.21
455652.136,5426006.32
455652.725,5426007.42
455653.314,5426008.53
455653.902,5426009.64
455654.491,5426010.74
455655.08,5426011.85
455655.669,5426012.96
455656.257,5426014.07
455656.846,5426015.17
455657.435,5426016.28
455658.024,5426017.39
455658.612,5426018.49
455659.201,5426019.6
455659.79,5426020.71
455660.379,5426021.81
455660.967,5426022.92
455661.556,5426024.03
455662.145,5426025.14
455662.734,5426026.24
455663.323,5426027.35
455663.911,5426028.46
455664.5,5426029.56
455665.089,5426030.67
455665.678,5426031.78
455666.266,5426032.88
455666.855,5426033.99
455667.444,5426035.1
455668.033,5426036.21
455668.621,5426037.31
455669.21,5426038.42
455669.799,5426039.53
455670.388,5426040.63
455670.976,5426041.74
455671.565,5426042.85
455672.154,5426043.96
455672.743,5426045.06
455673.331,5426046.17
455673.92,5426047.28
455674.509,5426048.38
455675.098,5426049.49
455675.686,5426050.6
455676.275,5426051.7
455676.864,5426052.81
455677.453,5426053.92
455678.039,5426055.03
455678.617,5426056.13
455679.196,5426057.24
455679.774,5426058.35
455680.352,5426059.45
455680.93,5426060.56
455681.509,5426061.67
455682.087,5426062.77
455682.665,5426063.88
455683.244,5426064.99
455683.822,5426066.1
455684.4,5426067.2
455684.979,5426068.31
455685.557,5426069.42
455686.135,5426070.52
455686.714,5426071.63
455687.292,5426072.74
455687.87,5426073.85
455688.449,5426074.95
455689.027,5426076.06
455689.605,5426077.17
455690.184,5426078.27
455690.762,5426079.38
455691.34,5426080.49
455691.919,5426081.6
455692.497,5426082.7
455693.075,5426083.81
455693.654,5426084.92
455694.232,5426086.02
455694.81,5426087.13
455695.389,5426088.24
455695.967,5426089.35
455696.545,5426090.45
455697.124,5426091.56
455697.702,5426092.67
455698.28,5426093.77
455698.859,5426094.88
455699.437,5426095.99
455700.015,5426097.09
455700.594,5426098.2
455701.172,5426099.31
455701.75,5426100.42
455702.329,5426101.52
455702.907,5426102.63
455703.485,5426103.74
455704.063,5426104.84
455704.642,5426105.95
455705.22,5426107.06
455705.798,5426108.17
455706.377,5426109.27
455706.955,5426110.38
455707.533,5426111.49
455708.112,5426112.59
455708.69,5426113.7
455709.268,5426114.81
455709.847,5426115.92
455710.425,5426117.02
455711.003,5426118.13
455711.582,5426119.24
455712.16,5426120.34
455712.738,5426121.45
455357.147,5426150.16
455357.874,5426149.56
455358.601,5426148.97
455359.328,5426148.37
455360.054,5426147.78
455360.781,5426147.18
455361.508,5426146.59
455362.235,5426145.99
455362.962,5426145.4
455363.689,5426144.8
455364.416,5426144.21
455365.143,5426143.61
455365.87,5426143.02
455366.596,5426142.42
455367.323,5426141.83
455368.05,5426141.23
455368.777,5426140.64
455369.504,5426140.04
455370.231,5426139.45
455370.958,5426138.85
455371.685,5426138.26
455372.412,5426137.67
455373.138,5426137.07
455373.865,5426136.48
455374.592,5426135.88
455375.319,5426135.29
455376.046,5426134.69
455376.773,5426134.1
455377.5,5426133.5
455378.227,5426132.91
455378.953,5426132.31
455379.68,5426131.72
455380.407,5426131.12
455381.134,5426130.53
455381.861,5426129.94
455382.589,5426129.42
455383.316,5426128.89
455384.043,5426128.37
455384.771,5426127.85
455385.498,5426127.32
455386.226,5426126.8
455386.953,5426126.28
455387.681,5426125.75
455388.408,5426125.23
455389.136,5426124.73
455389.864,5426124.24
455390.591,5426123.76
455391.319,5426123.28
455392.047,5426122.79
455392.775,5426122.31
455393.503,5426121.83
455394.23,5426121.34
455394.958,5426120.86
455395.686,5426120.38
455396.414,5426119.93
455397.142,5426119.48
455397.87,5426119.02
455398.598,5426118.57
455399.326,5426118.12
455400.054,5426117.67
455400.782,5426117.21
455401.51,5426116.76
455402.238,5426116.31
455402.966,5426115.85
455403.694,5426115.4
455404.422,5426114.95
455405.15,5426114.5
455405.878,5426114.04
455406.606,5426113.59
455407.335,5426113.15
455408.063,5426112.74
455408.791,5426112.32
455409.52,5426111.91
455410.248,5426111.49
455410.976,5426111.08
455411.705,5426110.67
455412.433,5426110.25
455413.161,5426109.84
455413.89,5426109.42
455414.618,5426109.01
455415.346,5426108.6
455416.075,5426108.18
455416.803,5426107.77
455417.531,5426107.35
455418.26,5426106.94
455418.988,5426106.53
455419.716,5426106.11
455420.445,5426105.7
455421.173,5426105.28
455421.901,5426104.87
455422.63,5426104.47
455423.359,5426104.1
455424.087,5426103.72
455424.816,5426103.35
455425.545,5426102.97
455426.273,5426102.59
455427.002,5426102.22
455427.731,5426101.84
455428.459,5426101.47
455429.188,5426101.09
455429.917,5426100.71
455430.645,5426100.34
455431.374,5426099.96
455432.102,5426099.59
455432.831,5426099.21
455433.56,5426098.84
455434.288,5426098.46
455435.017,5426098.08
455435.746,5426097.71
455436.474,5426097.33
455437.203,5426096.96
455437.932,5426096.58
455438.66,5426096.21
455439.389,5426095.83
455440.118,5426095.45
455440.846,5426095.08
455441.575,5426094.7
455442.304,5426094.33
455443.032,5426093.95
455443.761,5426093.57
455444.49,5426093.2
455445.218,5426092.82
455445.947,5426092.45
455446.676,5426092.07
455447.404,5426091.7
455448.133,5426091.32
455448.862,5426090.94
455449.59,5426090.57
455450.319,5426090.19
455451.048,5426089.82
455451.776,5426089.44
455452.505,5426089.07
455453.233,5426088.69
455453.962,5426088.31
455454.691,5426087.94
455455.419,5426087.56
455456.148,5426087.19
455456.877,5426086.81
455457.605,5426086.43
455458.334,5426086.06
455459.063,5426085.68
455459.791,5426085.31
455460.52,5426084.93
455461.249,5426084.56
455461.977,5426084.18
455462.706,5426083.8
455463.435,5426083.43
455464.163,5426083.05
455464.892,5426082.68
455465.621,5426082.3
455466.349,5426081.93
455467.078,5426081.55
455467.807,5426081.17
455468.535,5426080.8
455469.264,5426080.42
455469.993,5426080.05
455470.721,5426079.67
455471.45,5426079.3
455472.179,5426078.92
455472.907,5426078.54
455473.636,5426078.17
455474.365,5426077.79
455475.093,5426077.42
455475.822,5426077.04
455476.551,5426076.66
455477.279,5426076.29
455478.008,5426075.91
455478.737,5426075.54
455479.465,5426075.16
455480.194,5426074.79
455480.923,5426074.41
455481.651,5426074.03
455482.38,5426073.66
455483.108,5426073.28
455483.837,5426072.91
455484.566,5426072.53
455485.294,5426072.16
455486.023,5426071.78
455486.752,5426071.4
455487.48,5426071.03
455488.209,5426070.65
455488.938,5426070.28
455489.666,5426069.9
455490.395,5426069.53
455491.124,5426069.15
455491.852,5426068.77
455492.581,5426068.4
455493.31,5426068.02
455494.038,5426067.65
455494.767,5426067.27
455495.496,5426066.89
455496.224,5426066.51
455496.953,5426066.13
455497.682,5426065.76
455498.41,5426065.38
455499.139,5426065
455499.868,5426064.62
455500.596,5426064.24
455501.325,5426063.86
455502.053,5426063.48
455502.782,5426063.1
455503.511,5426062.73
455504.239,5426062.35
455504.968,5426061.97
455505.697,5426061.59
455506.425,5426061.21
455507.154,5426060.83
455507.883,5426060.45
455508.611,5426060.07
455509.34,5426059.7
455510.069,5426059.32
455510.797,5426058.94
455511.526,5426058.56
455512.254,5426058.18
455512.983,5426057.8
455513.712,5426057.42
455514.44,5426057.04
455515.169,5426056.67
455515.898,5426056.29
455516.626,5426055.91
455517.355,5426055.53
455518.084,5426055.15
455518.812,5426054.77
455519.541,5426054.39
455520.27,5426054.01
455520.998,5426053.64
455521.727,5426053.26
455522.455,5426052.88
455523.184,5426052.5
455523.913,5426052.12
455524.641,5426051.74
455525.37,5426051.36
455526.099,5426050.98
455526.827,5426050.61
455527.556,5426050.23
455528.285,5426049.85
455529.013,5426049.47
455529.742,5426049.09
455530.471,5426048.71
455531.199,5426048.33
455531.928,5426047.96
455532.656,5426047.58
455533.385,5426047.2
455534.114,5426046.82
455534.842,5426046.44
455535.571,5426046.06
455536.3,5426045.68
455537.028,5426045.3
455537.757,5426044.93
455538.486,5426044.55
455539.214,5426044.17
455539.943,5426043.79
455540.672,5426043.41
455541.4,5426043.03
455542.129,5426042.65
455542.857,5426042.27
455543.586,5426041.9
455544.315,5426041.52
455545.043,5426041.14
455545.772,5426040.76
455546.501,5426040.38
455547.229,5426040
455547.958,5426039.62
455548.687,5426039.24
455549.415,5426038.87
455550.144,5426038.49
